"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"587","Rutgers","11/24/12","545","Pittsburgh","6","27","Away"
"587","Rutgers","11/29/12","367","Louisville","","","Home"
"626","San Diego St.","09/01/12","756","Washington","12","21","Away"
"626","San Diego St.","09/08/12","725","Army","42","7","Home"
"626","San Diego St.","09/15/12","494","North Dakota","49","41","Home"
"626","San Diego St.","09/22/12","630","San Jose St.","34","38","Home"
"626","San Diego St.","09/29/12","96","Fresno St.","40","52","Away"
"626","San Diego St.","10/06/12","277","Hawaii","52","14","Home"
"626","San Diego St.","10/13/12","156","Colorado St.","38","14","Home"
"626","San Diego St.","10/20/12","466","Nevada","39","38","Away"
"626","San Diego St.","10/27/12","465","UNLV","24","13","Home"
"626","San Diego St.","11/03/12","66","Boise St.","21","19","Away"
"626","San Diego St.","11/10/12","721","Air Force","28","9","Home"
"626","San Diego St.","11/24/12","811","Wyoming","42","28","Away"
"630","San Jose St.","08/31/12","674","Stanford","17","20","Away"
"630","San Jose St.","09/08/12","108","UC Davis","45","13","Home"
"630","San Jose St.","09/15/12","156","Colorado St.","40","20","Home"
"630","San Jose St.","09/22/12","626","San Diego St.","38","34","Away"
"630","San Jose St.","09/29/12","726","Navy","12","0","Away"
"630","San Jose St.","10/13/12","731","Utah St.","27","49","Home"
"630","San Jose St.","10/20/12","706","UTSA","52","24","Away"
"630","San Jose St.","10/27/12","670","Texas St.","31","20","Home"
"630","San Jose St.","11/03/12","295","Idaho","42","13","Away"
"630","San Jose St.","11/10/12","472","New Mexico St.","47","7","Away"
"630","San Jose St.","11/17/12","77","BYU","20","14","Home"
"630","San Jose St.","11/24/12","366","Louisiana Tech","52","43","Home"
"646","South Ala.","09/01/12","706","UTSA","31","33","Home"
"646","South Ala.","09/08/12","483","Nicholls St.","9","3","Home"
"646","South Ala.","09/15/12","490","North Carolina St.","7","31","Away"
"646","South Ala.","09/22/12","430","Mississippi St.","10","30","Away"
"646","South Ala.","09/29/12","716","Troy","10","31","Home"
"646","South Ala.","10/13/12","30","Arkansas St.","29","36","Away"
"646","South Ala.","10/20/12","229","Fla. Atlantic","37","34","Home"
"646","South Ala.","10/27/12","498","La.-Monroe","24","38","Away"
"646","South Ala.","11/03/12","231","FIU","20","28","Home"
"646","South Ala.","11/10/12","497","North Texas","14","24","Away"
"646","South Ala.","11/17/12","419","Middle Tenn.","12","20","Home"
"646","South Ala.","11/24/12","671","La.-Lafayette","30","52","Away"
"646","South Ala.","12/01/12","277","Hawaii","","","Away"
"648","South Carolina","08/30/12","736","Vanderbilt","17","13","Away"
"648","South Carolina","09/08/12","196","East Carolina","48","10","Home"
"648","South Carolina","09/15/12","9","UAB","49","6","Home"
"648","South Carolina","09/22/12","434","Missouri","31","10","Home"
"648","South Carolina","09/29/12","334","Kentucky","38","17","Away"
"648","South Carolina","10/06/12","257","Georgia","35","7","Home"
"648","South Carolina","10/13/12","365","LSU","21","23","Away"
"648","South Carolina","10/20/12","235","Florida","11","44","Away"
"648","South Carolina","10/27/12","694","Tennessee","38","35","Home"
"648","South Carolina","11/10/12","31","Arkansas","38","20","Home"
"648","South Carolina","11/17/12","2915","Wofford","24","7","Home"
"648","South Carolina","11/24/12","147","Clemson","27","17","Away"
"651","South Fla.","09/01/12","693","Chattanooga","34","13","Home"
"651","South Fla.","09/08/12","466","Nevada","32","31","Away"
"651","South Fla.","09/13/12","587","Rutgers","13","23","Home"
"651","South Fla.","09/22/12","47","Ball St.","27","31","Away"
"651","South Fla.","09/29/12","234","Florida St.","17","30","Home"
"651","South Fla.","10/06/12","690","Temple","28","37","Away"
"651","South Fla.","10/20/12","367","Louisville","25","27","Away"
"651","South Fla.","10/27/12","688","Syracuse","36","37","Home"
"651","South Fla.","11/03/12","164","Connecticut","13","6","Home"
"651","South Fla.","11/17/12","415","Miami (FL)","9","40","Away"
"651","South Fla.","11/23/12","140","Cincinnati","10","27","Away"
"651","South Fla.","12/01/12","545","Pittsburgh","","","Home"
"657","Southern California","09/01/12","277","Hawaii","49","10","Home"
"657","Southern California","09/08/12","688","Syracuse","42","29","Neutral Site"
"657","Southern California","09/15/12","674","Stanford","14","21","Away"
"657","Southern California","09/22/12","107","California","27","9","Home"
"657","Southern California","10/04/12","732","Utah","38","28","Away"
"657","Southern California","10/13/12","756","Washington","24","14","Away"
"657","Southern California","10/20/12","157","Colorado","50","6","Home"
"657","Southern California","10/27/12","29","Arizona","36","39","Away"
"657","Southern California","11/03/12","529","Oregon","51","62","Home"
"657","Southern California","11/10/12","28","Arizona St.","38","17","Home"
"657","Southern California","11/17/12","110","UCLA","28","38","Away"
"657","Southern California","11/24/12","513","Notre Dame","13","22","Home"
"663","SMU","09/02/12","51","Baylor","24","59","Away"
"663","SMU","09/08/12","676","Stephen F. Austin","52","0","Home"
"663","SMU","09/15/12","697","Texas A&M","3","48","Home"
"663","SMU","09/29/12","698","TCU","16","24","Home"
"663","SMU","10/06/12","704","UTEP","17","0","Away"
"663","SMU","10/13/12","718","Tulane","26","27","Away"
"663","SMU","10/18/12","288","Houston","72","42","Home"
"663","SMU","10/27/12","404","Memphis","44","13","Home"
"663","SMU","11/03/12","128","UCF","17","42","Away"
"663","SMU","11/10/12","664","Southern Miss.","34","6","Home"
"663","SMU","11/17/12","574","Rice","14","36","Away"
"663","SMU","11/24/12","719","Tulsa","35","27","Home"
"664","Southern Miss.","09/01/12","463","Nebraska","20","49","Away"
"664","Southern Miss.","09/15/12","196","East Carolina","14","24","Home"
"664","Southern Miss.","09/22/12","772","Western Ky.","17","42","Away"
"664","Southern Miss.","09/29/12","367","Louisville","17","21","Home"
"664","Southern Miss.","10/06/12","66","Boise St.","14","40","Home"
"664","Southern Miss.","10/13/12","128","UCF","31","38","Away"
"664","Southern Miss.","10/20/12","388","Marshall","24","59","Home"
"664","Southern Miss.","10/27/12","574","Rice","17","44","Away"
"664","Southern Miss.","11/03/12","9","UAB","19","27","Home"
"664","Southern Miss.","11/10/12","663","SMU","6","34","Away"
"664","Southern Miss.","11/17/12","704","UTEP","33","34","Home"
"664","Southern Miss.","11/24/12","404","Memphis","24","42","Away"
"670","Texas St.","09/01/12","288","Houston","30","13","Away"
"670","Texas St.","09/08/12","700","Texas Tech","10","58","Home"
"670","Texas St.","09/22/12","676","Stephen F. Austin","41","37","Home"
"670","Texas St.","09/29/12","466","Nevada","21","34","Home"
"670","Texas St.","10/06/12","473","New Mexico","14","35","Away"
"670","Texas St.","10/13/12","295","Idaho","38","7","Home"
"670","Texas St.","10/27/12","630","San Jose St.","20","31","Away"
"670","Texas St.","11/03/12","731","Utah St.","7","38","Away"
"670","Texas St.","11/10/12","366","Louisiana Tech","55","62","Home"
"670","Texas St.","11/17/12","726","Navy","10","21","Away"
"670","Texas St.","11/24/12","706","UTSA","31","38","Away"
"670","Texas St.","12/01/12","472","New Mexico St.","","","Home"
"671","La.-Lafayette","09/01/12","346","Lamar","40","0","Home"
"671","La.-Lafayette","09/08/12","716","Troy","37","24","Away"
"671","La.-Lafayette","09/15/12","521","Oklahoma St.","24","65","Away"
"671","La.-Lafayette","09/29/12","231","FIU","48","20","Home"
"671","La.-Lafayette","10/06/12","718","Tulane","41","13","Home"
"671","La.-Lafayette","10/16/12","497","North Texas","23","30","Away"
"671","La.-Lafayette","10/23/12","30","Arkansas St.","27","50","Home"
"671","La.-Lafayette","11/03/12","498","La.-Monroe","40","24","Away"
"671","La.-Lafayette","11/10/12","235","Florida","20","27","Away"
"671","La.-Lafayette","11/17/12","772","Western Ky.","31","27","Home"
"671","La.-Lafayette","11/24/12","646","South Ala.","52","30","Home"
"671","La.-Lafayette","12/01/12","229","Fla. Atlantic","","","Away"
"674","Stanford","08/31/12","630","San Jose St.","20","17","Home"
"674","Stanford","09/08/12","193","Duke","50","13","Home"
"674","Stanford","09/15/12","657","Southern California","21","14","Home"
"674","Stanford","09/27/12","756","Washington","13","17","Away"
"674","Stanford","10/06/12","29","Arizona","54","48","Home"
"674","Stanford","10/13/12","513","Notre Dame","13","20","Away"
"674","Stanford","10/20/12","107","California","21","3","Away"
"674","Stanford","10/27/12","754","Washington St.","24","17","Home"
"674","Stanford","11/03/12","157","Colorado","48","0","Away"
"674","Stanford","11/10/12","528","Oregon St.","27","23","Home"
"674","Stanford","11/17/12","529","Oregon","17","14","Away"
"674","Stanford","11/24/12","110","UCLA","35","17","Away"
"674","Stanford","11/30/12","110","UCLA","","","Home"
"688","Syracuse","09/01/12","509","Northwestern","41","42","Home"
"688","Syracuse","09/08/12","657","Southern California","29","42","Neutral Site"
"688","Syracuse","09/15/12","683","Stony Brook","28","17","Home"
"688","Syracuse","09/22/12","428","Minnesota","10","17","Away"
"688","Syracuse","10/05/12","545","Pittsburgh","14","13","Home"
"688","Syracuse","10/13/12","587","Rutgers","15","23","Away"
"688","Syracuse","10/19/12","164","Connecticut","40","10","Home"
"688","Syracuse","10/27/12","651","South Fla.","37","36","Away"
"688","Syracuse","11/03/12","140","Cincinnati","24","35","Away"
"688","Syracuse","11/10/12","367","Louisville","45","26","Home"
"688","Syracuse","11/17/12","434","Missouri","31","27","Away"
"688","Syracuse","11/23/12","690","Temple","38","20","Away"
"690","Temple","08/31/12","739","Villanova","41","10","Home"
"690","Temple","09/08/12","392","Maryland","27","36","Home"
"690","Temple","09/22/12","539","Penn St.","13","24","Away"
"690","Temple","10/06/12","651","South Fla.","37","28","Home"
"690","Temple","10/13/12","164","Connecticut","17","14","Away"
"690","Temple","10/20/12","587","Rutgers","10","35","Home"
"690","Temple","10/27/12","545","Pittsburgh","17","47","Away"
"690","Temple","11/03/12","367","Louisville","17","45","Away"
"690","Temple","11/10/12","140","Cincinnati","10","34","Home"
"690","Temple","11/17/12","725","Army","63","32","Away"
"690","Temple","11/23/12","688","Syracuse","20","38","Home"
"694","Tennessee","08/31/12","490","North Carolina St.","35","21","Neutral Site"
"694","Tennessee","09/08/12","254","Georgia St.","51","13","Home"
"694","Tennessee","09/15/12","235","Florida","20","37","Home"
"694","Tennessee","09/22/12","5","Akron","47","26","Home"
"694","Tennessee","09/29/12","257","Georgia","44","51","Away"
"694","Tennessee","10/13/12","430","Mississippi St.","31","41","Away"
"694","Tennessee","10/20/12","8","Alabama","13","44","Home"
"694","Tennessee","10/27/12","648","South Carolina","35","38","Away"
"694","Tennessee","11/03/12","716","Troy","55","48","Home"
"694","Tennessee","11/10/12","434","Missouri","48","51","Home"
"694","Tennessee","11/17/12","736","Vanderbilt","18","41","Away"
"694","Tennessee","11/24/12","334","Kentucky","37","17","Home"
"697","Texas A&M","09/08/12","235","Florida","17","20","Home"
"697","Texas A&M","09/15/12","663","SMU","48","3","Away"
"697","Texas A&M","09/22/12","647","South Carolina St.","70","14","Home"
"697","Texas A&M","09/29/12","31","Arkansas","58","10","Home"
"697","Texas A&M","10/06/12","433","Ole Miss","30","27","Away"
"697","Texas A&M","10/13/12","366","Louisiana Tech","59","57","Away"
"697","Texas A&M","10/20/12","365","LSU","19","24","Home"
"697","Texas A&M","10/27/12","37","Auburn","63","21","Away"
"697","Texas A&M","11/03/12","430","Mississippi St.","38","13","Away"
"697","Texas A&M","11/10/12","8","Alabama","29","24","Away"
"697","Texas A&M","11/17/12","624","Sam Houston St.","47","28","Home"
"697","Texas A&M","11/24/12","434","Missouri","59","29","Home"
"698","TCU","09/08/12","261","Grambling","56","0","Home"
"698","TCU","09/15/12","328","Kansas","20","6","Away"
"698","TCU","09/22/12","746","Virginia","27","7","Home"
"698","TCU","09/29/12","663","SMU","24","16","Away"
"698","TCU","10/06/12","311","Iowa St.","23","37","Home"
"698","TCU","10/13/12","51","Baylor","49","21","Away"
"698","TCU","10/20/12","700","Texas Tech","53","56","Home"
"698","TCU","10/27/12","521","Oklahoma St.","14","36","Away"
"698","TCU","11/03/12","768","West Virginia","39","38","Away"
"698","TCU","11/10/12","327","Kansas St.","10","23","Home"
"698","TCU","11/22/12","703","Texas","20","13","Away"
"698","TCU","12/01/12","522","Oklahoma","","","Home"
"700","Texas Tech","09/01/12","508","Northwestern St.","44","6","Home"
"700","Texas Tech","09/08/12","670","Texas St.","58","10","Away"
"700","Texas Tech","09/15/12","473","New Mexico","49","14","Home"
"700","Texas Tech","09/29/12","311","Iowa St.","24","13","Away"
"700","Texas Tech","10/06/12","522","Oklahoma","20","41","Home"
"700","Texas Tech","10/13/12","768","West Virginia","49","14","Home"
"700","Texas Tech","10/20/12","698","TCU","56","53","Away"
"700","Texas Tech","10/27/12","327","Kansas St.","24","55","Away"
"700","Texas Tech","11/03/12","703","Texas","22","31","Home"
"700","Texas Tech","11/10/12","328","Kansas","41","34","Home"
"700","Texas Tech","11/17/12","521","Oklahoma St.","21","59","Away"
"700","Texas Tech","11/24/12","51","Baylor","45","52","Neutral Site"
"703","Texas","09/01/12","811","Wyoming","37","17","Home"
"703","Texas","09/08/12","473","New Mexico","45","0","Home"
"703","Texas","09/15/12","433","Ole Miss","66","31","Away"
"703","Texas","09/29/12","521","Oklahoma St.","41","36","Away"
"703","Texas","10/06/12","768","West Virginia","45","48","Home"
"703","Texas","10/13/12","522","Oklahoma","21","63","Neutral Site"
"703","Texas","10/20/12","51","Baylor","56","50","Home"
"703","Texas","10/27/12","328","Kansas","21","17","Away"
"703","Texas","11/03/12","700","Texas Tech","31","22","Away"
"703","Texas","11/10/12","311","Iowa St.","33","7","Home"
"703","Texas","11/22/12","698","TCU","13","20","Home"
"703","Texas","12/01/12","327","Kansas St.","","","Away"
"704","UTEP","09/01/12","522","Oklahoma","7","24","Home"
"704","UTEP","09/08/12","433","Ole Miss","10","28","Away"
"704","UTEP","09/15/12","472","New Mexico St.","41","28","Home"
"704","UTEP","09/22/12","796","Wisconsin","26","37","Away"
"704","UTEP","09/29/12","196","East Carolina","18","28","Away"
"704","UTEP","10/06/12","663","SMU","0","17","Home"
"704","UTEP","10/11/12","719","Tulsa","11","33","Away"
"704","UTEP","10/20/12","718","Tulane","24","20","Home"
"704","UTEP","10/27/12","288","Houston","35","45","Away"
"704","UTEP","11/10/12","128","UCF","24","31","Home"
"704","UTEP","11/17/12","664","Southern Miss.","34","33","Away"
"704","UTEP","11/24/12","574","Rice","24","33","Home"
"706","UTSA","09/01/12","646","South Ala.","33","31","Away"
"706","UTSA","09/08/12","199","Tex. A&M-Commerce","27","16","Home"
"706","UTSA","09/15/12","254","Georgia St.","38","14","Away"
"706","UTSA","09/22/12","30178","Northwestern Okla.","56","3","Home"
"706","UTSA","09/29/12","472","New Mexico St.","35","14","Away"
"706","UTSA","10/13/12","574","Rice","14","34","Away"
"706","UTSA","10/20/12","630","San Jose St.","24","52","Home"
"706","UTSA","10/27/12","731","Utah St.","17","48","Home"
"706","UTSA","11/03/12","366","Louisiana Tech","27","51","Away"
"706","UTSA","11/10/12","402","McNeese St.","31","24","Home"
"706","UTSA","11/17/12","295","Idaho","34","27","Away"
"706","UTSA","11/24/12","670","Texas St.","38","31","Home"
"709","Toledo","09/01/12","29","Arizona","17","24","Away"
"709","Toledo","09/08/12","811","Wyoming","34","31","Away"
"709","Toledo","09/15/12","71","Bowling Green","27","15","Home"
"709","Toledo","09/22/12","149","Coastal Caro.","38","28","Home"
"709","Toledo","09/29/12","774","Western Mich.","37","17","Away"
"709","Toledo","10/06/12","129","Central Mich.","50","35","Home"
"709","Toledo","10/13/12","204","Eastern Mich.","52","47","Away"
"709","Toledo","10/20/12","140","Cincinnati","29","23","Home"
"709","Toledo","10/27/12","86","Buffalo","25","20","Away"
"709","Toledo","11/06/12","47","Ball St.","27","34","Home"
"709","Toledo","11/14/12","503","Northern Ill.","24","31","Away"
"709","Toledo","11/20/12","5","Akron","35","23","Home"
"716","Troy","09/01/12","9","UAB","39","29","Away"
"716","Troy","09/08/12","671","La.-Lafayette","24","37","Home"
"716","Troy","09/15/12","430","Mississippi St.","24","30","Home"
"716","Troy","09/22/12","497","North Texas","14","7","Away"
"716","Troy","09/29/12","646","South Ala.","31","10","Away"
"716","Troy","10/11/12","772","Western Ky.","26","31","Home"
"716","Troy","10/20/12","231","FIU","38","37","Home"
"716","Troy","10/27/12","229","Fla. Atlantic","27","34","Away"
"716","Troy","11/03/12","694","Tennessee","48","55","Away"
"716","Troy","11/10/12","726","Navy","41","31","Home"
"716","Troy","11/17/12","30","Arkansas St.","34","41","Home"
"716","Troy","11/24/12","419","Middle Tenn.","21","24","Away"
"718","Tulane","09/01/12","587","Rutgers","12","24","Home"
"718","Tulane","09/08/12","719","Tulsa","10","45","Away"
"718","Tulane","09/22/12","433","Ole Miss","0","39","Home"
"718","Tulane","09/29/12","498","La.-Monroe","10","63","Home"
"718","Tulane","10/06/12","671","La.-Lafayette","13","41","Away"
"718","Tulane","10/13/12","663","SMU","27","26","Home"
"718","Tulane","10/20/12","704","UTEP","20","24","Away"
"718","Tulane","10/27/12","9","UAB","55","45","Home"
"718","Tulane","11/03/12","574","Rice","47","49","Home"
"718","Tulane","11/10/12","404","Memphis","23","37","Away"
"718","Tulane","11/17/12","196","East Carolina","23","28","Home"
"718","Tulane","11/24/12","288","Houston","17","40","Away"
"719","Tulsa","09/01/12","311","Iowa St.","23","38","Away"
"719","Tulsa","09/08/12","718","Tulane","45","10","Home"
"719","Tulsa","09/15/12","483","Nicholls St.","66","16","Home"
"719","Tulsa","09/22/12","96","Fresno St.","27","26","Home"
"719","Tulsa","09/29/12","9","UAB","49","42","Away"
"719","Tulsa","10/06/12","388","Marshall","45","38","Away"
"719","Tulsa","10/11/12","704","UTEP","33","11","Home"
"719","Tulsa","10/20/12","574","Rice","28","24","Home"
"719","Tulsa","11/03/12","31","Arkansas","15","19","Away"
"719","Tulsa","11/10/12","288","Houston","41","7","Away"
"719","Tulsa","11/17/12","128","UCF","23","21","Home"
"719","Tulsa","11/24/12","663","SMU","27","35","Away"
"719","Tulsa","12/01/12","128","UCF","","","Home"
"721","Air Force","09/01/12","294","Idaho St.","49","21","Home"
"721","Air Force","09/08/12","418","Michigan","25","31","Away"
"721","Air Force","09/22/12","465","UNLV","35","38","Away"
"721","Air Force","09/29/12","156","Colorado St.","42","21","Home"
"721","Air Force","10/06/12","726","Navy","21","28","Home"
"721","Air Force","10/13/12","811","Wyoming","28","27","Away"
"721","Air Force","10/20/12","473","New Mexico","28","23","Home"
"721","Air Force","10/26/12","466","Nevada","48","31","Home"
"721","Air Force","11/03/12","725","Army","21","41","Away"
"721","Air Force","11/10/12","626","San Diego St.","9","28","Away"
"721","Air Force","11/16/12","277","Hawaii","21","7","Home"
"721","Air Force","11/24/12","96","Fresno St.","15","48","Away"
"725","Army","09/08/12","626","San Diego St.","7","42","Away"
"725","Army","09/15/12","503","Northern Ill.","40","41","Home"
"725","Army","09/22/12","749","Wake Forest","37","49","Away"
"725","Army","09/29/12","683","Stony Brook","3","23","Home"
"725","Army","10/06/12","67","Boston College","34","31","Home"
"725","Army","10/13/12","331","Kent St.","17","31","Home"
"725","Army","10/20/12","204","Eastern Mich.","38","48","Away"
"725","Army","10/27/12","47","Ball St.","22","30","Home"
"725","Army","11/03/12","721","Air Force","41","21","Home"
"725","Army","11/10/12","587","Rutgers","7","28","Away"
"725","Army","11/17/12","690","Temple","32","63","Home"
"725","Army","12/08/12","726","Navy","","","Neutral Site"
"726","Navy","09/01/12","513","Notre Dame","10","50","Neutral Site"
"726","Navy","09/15/12","539","Penn St.","7","34","Away"
"726","Navy","09/22/12","741","VMI","41","3","Home"
"726","Navy","09/29/12","630","San Jose St.","0","12","Home"
"726","Navy","10/06/12","721","Air Force","28","21","Away"
"726","Navy","10/12/12","129","Central Mich.","31","13","Away"
"726","Navy","10/20/12","306","Indiana","31","30","Home"
"726","Navy","10/27/12","196","East Carolina","56","28","Away"
"726","Navy","11/03/12","229","Fla. Atlantic","24","17","Home"
"726","Navy","11/10/12","716","Troy","31","41","Away"
"726","Navy","11/17/12","670","Texas St.","21","10","Home"
"726","Navy","12/08/12","725","Army","","","Neutral Site"
"731","Utah St.","08/30/12","667","Southern Utah","34","3","Home"
"731","Utah St.","09/07/12","732","Utah","27","20","Home"
"731","Utah St.","09/15/12","796","Wisconsin","14","16","Away"
"731","Utah St.","09/22/12","156","Colorado St.","31","19","Away"
"731","Utah St.","09/29/12","465","UNLV","35","13","Home"
"731","Utah St.","10/05/12","77","BYU","3","6","Away"
"731","Utah St.","10/13/12","630","San Jose St.","49","27","Away"
"731","Utah St.","10/20/12","472","New Mexico St.","41","7","Home"
"731","Utah St.","10/27/12","706","UTSA","48","17","Away"
"731","Utah St.","11/03/12","670","Texas St.","38","7","Home"
"731","Utah St.","11/17/12","366","Louisiana Tech","48","41","Away"
"731","Utah St.","11/24/12","295","Idaho","45","9","Home"
"732","Utah","08/30/12","502","Northern Colo.","41","0","Home"
"732","Utah","09/07/12","731","Utah St.","20","27","Away"
"732","Utah","09/15/12","77","BYU","24","21","Home"
"732","Utah","09/22/12","28","Arizona St.","7","37","Away"
"732","Utah","10/04/12","657","Southern California","28","38","Home"
"732","Utah","10/13/12","110","UCLA","14","21","Away"
"732","Utah","10/20/12","528","Oregon St.","7","21","Away"
"732","Utah","10/27/12","107","California","49","27","Home"
"732","Utah","11/03/12","754","Washington St.","49","6","Home"
"732","Utah","11/10/12","756","Washington","15","34","Away"
"732","Utah","11/17/12","29","Arizona","24","34","Home"
"732","Utah","11/23/12","157","Colorado","42","35","Away"
"736","Vanderbilt","08/30/12","648","South Carolina","13","17","Home"
"736","Vanderbilt","09/08/12","509","Northwestern","13","23","Away"
"736","Vanderbilt","09/15/12","1320","Presbyterian","58","0","Home"
"736","Vanderbilt","09/22/12","257","Georgia","3","48","Away"
"736","Vanderbilt","10/06/12","434","Missouri","19","15","Away"
"736","Vanderbilt","10/13/12","235","Florida","17","31","Home"
"736","Vanderbilt","10/20/12","37","Auburn","17","13","Home"
"736","Vanderbilt","10/27/12","400","Massachusetts","49","7","Home"
"736","Vanderbilt","11/03/12","334","Kentucky","40","0","Away"
"736","Vanderbilt","11/10/12","433","Ole Miss","27","26","Away"
"736","Vanderbilt","11/17/12","694","Tennessee","41","18","Home"
"736","Vanderbilt","11/24/12","749","Wake Forest","55","21","Away"
"742","Virginia Tech","09/03/12","255","Georgia Tech","20","17","Home"
"742","Virginia Tech","09/08/12","43","Austin Peay","42","7","Home"
"742","Virginia Tech","09/15/12","545","Pittsburgh","17","35","Away"
"742","Virginia Tech","09/22/12","71","Bowling Green","37","0","Home"
"742","Virginia Tech","09/29/12","140","Cincinnati","24","27","Neutral Site"
"742","Virginia Tech","10/06/12","457","North Carolina","34","48","Away"
"742","Virginia Tech","10/13/12","193","Duke","41","20","Home"
"742","Virginia Tech","10/20/12","147","Clemson","17","38","Away"
"742","Virginia Tech","11/01/12","415","Miami (FL)","12","30","Away"
"742","Virginia Tech","11/08/12","234","Florida St.","22","28","Home"
"742","Virginia Tech","11/17/12","67","Boston College","30","23","Away"
"742","Virginia Tech","11/24/12","746","Virginia","17","14","Home"
"746","Virginia","09/01/12","575","Richmond","43","19","Home"
"746","Virginia","09/08/12","539","Penn St.","17","16","Home"
"746","Virginia","09/15/12","255","Georgia Tech","20","56","Away"
"746","Virginia","09/22/12","698","TCU","7","27","Away"
"746","Virginia","09/29/12","366","Louisiana Tech","38","44","Home"
"746","Virginia","10/06/12","193","Duke","17","42","Away"
"746","Virginia","10/13/12","392","Maryland","20","27","Home"
"746","Virginia","10/20/12","749","Wake Forest","10","16","Home"
"746","Virginia","11/03/12","490","North Carolina St.","33","6","Away"
"746","Virginia","11/10/12","415","Miami (FL)","41","40","Home"
"746","Virginia","11/15/12","457","North Carolina","13","37","Home"
"746","Virginia","11/24/12","742","Virginia Tech","14","17","Away"
"749","Wake Forest","09/01/12","355","Liberty","20","17","Home"
"749","Wake Forest","09/08/12","457","North Carolina","28","27","Home"
"749","Wake Forest","09/15/12","234","Florida St.","0","52","Away"
"749","Wake Forest","09/22/12","725","Army","49","37","Home"
"749","Wake Forest","09/29/12","193","Duke","27","34","Home"
"749","Wake Forest","10/06/12","392","Maryland","14","19","Away"
"749","Wake Forest","10/20/12","746","Virginia","16","10","Away"
"749","Wake Forest","10/25/12","147","Clemson","13","42","Home"
"749","Wake Forest","11/03/12","67","Boston College","28","14","Home"
"749","Wake Forest","11/10/12","490","North Carolina St.","6","37","Away"
"749","Wake Forest","11/17/12","513","Notre Dame","0","38","Away"
"749","Wake Forest","11/24/12","736","Vanderbilt","21","55","Home"
"754","Washington St.","08/30/12","77","BYU","6","30","Away"
"754","Washington St.","09/08/12","207","Eastern Wash.","24","20","Home"
"754","Washington St.","09/14/12","465","UNLV","35","27","Away"
"754","Washington St.","09/22/12","157","Colorado","34","35","Home"
"754","Washington St.","09/29/12","529","Oregon","26","51","Neutral Site"
"754","Washington St.","10/06/12","528","Oregon St.","6","19","Away"
"754","Washington St.","10/13/12","107","California","17","31","Home"
"754","Washington St.","10/27/12","674","Stanford","17","24","Away"
"754","Washington St.","11/03/12","732","Utah","6","49","Away"
"754","Washington St.","11/10/12","110","UCLA","36","44","Home"
"754","Washington St.","11/17/12","28","Arizona St.","7","46","Away"
"754","Washington St.","11/23/12","756","Washington","31","28","Home"
"756","Washington","09/01/12","626","San Diego St.","21","12","Home"
"756","Washington","09/08/12","365","LSU","3","41","Away"
"756","Washington","09/15/12","550","Portland St.","52","13","Home"
"756","Washington","09/27/12","674","Stanford","17","13","Home"
"756","Washington","10/06/12","529","Oregon","21","52","Away"
"756","Washington","10/13/12","657","Southern California","14","24","Home"
"756","Washington","10/20/12","29","Arizona","17","52","Away"
"756","Washington","10/27/12","528","Oregon St.","20","17","Home"
"756","Washington","11/02/12","107","California","21","13","Away"
"756","Washington","11/10/12","732","Utah","34","15","Home"
"756","Washington","11/17/12","157","Colorado","38","3","Away"
"756","Washington","11/23/12","754","Washington St.","28","31","Away"
"768","West Virginia","09/01/12","388","Marshall","69","34","Home"
"768","West Virginia","09/15/12","317","James Madison","42","12","Neutral Site"
"768","West Virginia","09/22/12","392","Maryland","31","21","Home"
"768","West Virginia","09/29/12","51","Baylor","70","63","Home"
"768","West Virginia","10/06/12","703","Texas","48","45","Away"
"768","West Virginia","10/13/12","700","Texas Tech","14","49","Away"
"768","West Virginia","10/20/12","327","Kansas St.","14","55","Home"
"768","West Virginia","11/03/12","698","TCU","38","39","Home"
"768","West Virginia","11/10/12","521","Oklahoma St.","34","55","Away"
"768","West Virginia","11/17/12","522","Oklahoma","49","50","Home"
"768","West Virginia","11/23/12","311","Iowa St.","31","24","Away"
"768","West Virginia","12/01/12","328","Kansas","","","Home"
"772","Western Ky.","09/01/12","43","Austin Peay","49","10","Home"
"772","Western Ky.","09/08/12","8","Alabama","0","35","Away"
"772","Western Ky.","09/15/12","334","Kentucky","32","31","Away"
"772","Western Ky.","09/22/12","664","Southern Miss.","42","17","Home"
"772","Western Ky.","09/29/12","30","Arkansas St.","26","13","Away"
"772","Western Ky.","10/11/12","716","Troy","31","26","Away"
"772","Western Ky.","10/20/12","498","La.-Monroe","42","43","Home"
"772","Western Ky.","10/27/12","231","FIU","14","6","Away"
"772","Western Ky.","11/01/12","419","Middle Tenn.","29","34","Home"
"772","Western Ky.","11/10/12","229","Fla. Atlantic","28","37","Home"
"772","Western Ky.","11/17/12","671","La.-Lafayette","27","31","Away"
"772","Western Ky.","11/24/12","497","North Texas","25","24","Home"
"774","Western Mich.","09/01/12","301","Illinois","7","24","Away"
"774","Western Mich.","09/08/12","201","Eastern Ill.","52","21","Home"
"774","Western Mich.","09/15/12","428","Minnesota","23","28","Away"
"774","Western Mich.","09/22/12","164","Connecticut","30","24","Home"
"774","Western Mich.","09/29/12","709","Toledo","17","37","Home"
"774","Western Mich.","10/06/12","400","Massachusetts","52","14","Home"
